job_id,published_on,updated_on,company,slug,role,link,description,tags
148792,"Mon, 16 Oct 2017 13:04:04 Z",2017-10-16T13:04:04Z,Akelius GmbH,software-developer-m-f-web-api-javascript-akelius-gmbh?a=NTOs7GEin0Q,"Software Developer (m/f) Web API, JavaScript, Node.js, Berlin at Akelius GmbH (Berlin, Germany)",https://stackoverflow.com/jobs/148792/software-developer-m-f-web-api-javascript-akelius-gmbh?a=NTOs7GEin0Q,Your tasksDeveloping API-based middleware to connect our business critical applications;Well-tailored monitoring of middleware;Clean coding;Test Driven Development;Working in international and interdisciplinary teams;Your profileNode.js;JavaScript;Open Source;Continuous Integration;Continuous Deployment;Agile workflow;Easily adapting;Open-minded;Deep understanding of business domains;Speaking German or Swedish is a plus;We offerWorking with a motivated and very cooperative team. We offer company guidelines for employee training and support for personal and professional development.You find further information on akelius.dePlease send your application to application@akelius.de,"['web-api', 'javascript', 'node.js', 'continuous-integration', 'continuous-deployment']"
148071,"Mon, 16 Oct 2017 12:58:07 Z",2017-10-16T12:58:07Z,Akelius GmbH,it-operations-devops-engineer-m-f-berlin-akelius-gmbh?a=NEOYaixQiRO,"IT Operations / DevOps Engineer (m/f), Berlin at Akelius GmbH (Berlin, Germany)",https://stackoverflow.com/jobs/148071/it-operations-devops-engineer-m-f-berlin-akelius-gmbh?a=NEOYaixQiRO,"Your tasksSupport for our various development teams;management of their development and productive environment;process automation to maintain and administrate the IT infrastructure landscape;development of a CI/CD pipeline;quickly adapting to various technologies used by the team to deliver the solution to our customers´ need;Your profileExperience in IT operations / system engineering of highly-available applications;expert in managing cloud systems;Azure products;MSSQL; MySQL; PostgreSQL;Docker and orchestration tools, e.g. Kubernetes;familiar with Ruby, Java, PHP, Node.JS;Jenkins; Travis CI;system management tools, we use Ansible;Linux;experience with network security is a plus;good scripting skills in any language, e.g. shell scrips, Perl;Agile workflow;Easily adapting;Open-minded;Speaking German or Swedish is a plus;We offerWorking with a motivated and very cooperative team. We offer company guidelines for employee training and support for personal and professional development.You find further information on akelius.dePlease send your application to application@akelius.de","['azure', 'mysql', 'ansible', 'docker', 'cloud']"
133548,"Mon, 16 Oct 2017 11:57:14 Z",2017-10-16T11:57:14Z,WeltN24 GmbH,senior-frontend-software-engineer-with-html-css-weltn24-gmbh?a=IMQwrt1inVS,"Senior Frontend Software Engineer with HTML, CSS, Javascript background (m/f) at WeltN24 GmbH (Berlin, Deutschland)",https://stackoverflow.com/jobs/133548/senior-frontend-software-engineer-with-html-css-weltn24-gmbh?a=IMQwrt1inVS,"Our goal is to become the leading multimedia news corporation for high quality journalism in Germany and an essential part of achieving this goal is to work with the best developers. Are you a passionate frontend developer that can think outside of the box? Are you interested in working in an agile environment? If the answer is yes, then we are looking for you to strengthen our international cross-functional teams. UsWe build and operate welt.de – one of the fastest full-responsive news portals in the worldWe are a cross-functional team creating the products that show off and monetise the journalistic content to its maximum potentialWe develop using modern web development techniques like progressive enhancement and continuous deployment, modern technologies such as ES2016, SCSS, React, Angular and ScalaWe believe in the benefits of a service oriented architecture, full automation of our infrastructure and the fast pace of independent teamsWe design, manage and support our own stack running on AWSYouYou are a talented, creative developer, proficient with CSS, Javascript, HTML and modern web development technologiesYou have experience initiating or jumping into complex projects and following them though to successYou have delivered several projects, engaging non-technical stakeholders in the process of delivering working software and have learned from difficult and challenging projectsYou have mentored junior developers and helped them move forward. You have supported your peers in developing their own technical leadershipYou are not afraid to engage people you disagree withYou create positive, constructive conversations using objective statements and data, and people value your contributions to a debateYou are a passionate, intelligent person who is a techie at heart, making a difference is what drives youYou feel at-home working in a fast-moving teamWhat we offerYou will be given the opportunity to apply your current strengths and plenty of room for professional growth. You will join a highly-qualified team working with agile methodologies using the newest media technologies in a modern office in the heart of Berlin. A variety of seminars and workshops provide you the opportunity to develop your specialized skill-set and your knowledge of comprehensive issues. Besides that, various conferences and TechTalks as well as our regular exchange with subsidiaries of Axel Springer (e.g. Zanox, idealo, KaufDa and Immonet) provide an opportunity to build a valuable network.ContactQuestions regarding this position (reference number 015700085) will be answered gladly by: Stefanie Neckel; stefanie.neckel@weltn24.deWELTN24 emphasizes equal opportunities. We welcome the applications of people with disabilities, whose integration is an important matter to us.To all recruitment agencies:We, and our employees, do not accept unsolicited agency candidate profiles for this position. We will not be responsible for any applications related to unsolicited candidate profiles.","['html', 'css', 'javascript', 'angular', 'reactjs']"
148782,"Mon, 16 Oct 2017 11:52:30 Z",2017-10-16T11:52:30Z,Zalando SE,senior-backend-engineer-kubernetes-aws-zalando-se?a=NTByQrgyFby,"Senior Backend Engineer (Kubernetes/AWS) at Zalando SE (Berlin, Germany)",https://stackoverflow.com/jobs/148782/senior-backend-engineer-kubernetes-aws-zalando-se?a=NTByQrgyFby,"THE OPPORTUNITYZalando is transforming from an e-commerce company into a multi-service platform that provides fashion as a service. We make it our mission to imagine and predict the infinite points of interaction between fashion and people, and develop the technology to make them possible. The 1,600+ members of Zalando Technology across our offices in Germany, Ireland and Finland build most of our 40+ platform products in-house and open source - from Smart Logistics to Brand Solutions to Payments and Warehouse Management.At the core of our platform effort is the technical infrastructure - we work with a modern, cloud-native technology stack comprised of Kubernetes, Docker, AWS and Go. We offer our infrastructure as a service to more than 200 development teams in Zalando Tech that are running their applications on our clusters. Read our Kubernetes on AWS doc to learn how we run Kubernetes on AWS in production and check our Tech Radar for more information on the technologies we use.YOUR ROLEWorking on the line between Software Engineering and Systems EngineeringCurious and a step ahead when it comes to software trendsA natural leader who takes ownership of the team's deliveriesWilling to take responsibility for running an important part of our infrastructureWHAT WE ARE LOOKING FORProficiency in at least one high-level programming language, knowing Go is a plusIn-depth understanding of UNIX/Linux system internals and TCP/IP networkingWell-versed in scripting (Bash/Python) and infrastructure automationGood knowledge of computer science fundamentals (algorithms and data structures)A track record of running large-scale systemsKnowing containers, especially Docker, Kubernetes and AWS is a big plusCloud native mindset, including microservices, resilience and scale-outWHAT YOU CAN EXPECT FROM USOpen Source. We work on open source software and actively participate in the Kubernetes communityCulture. Culture of trust and empowerment, open source commitment, meetups, game nights, 100+ internal technical and fun guilds, tech talks, product demos, Coderdojos, parties & eventsPerks. Competitive salary, 40% Zalando shopping discount, discounts from external partners, public transport discounts, relocation assistance for internationals, free drinks & fruits, hardware of your choicePersonal Development. Tour of Mastery (individual growth plan), extensive onboarding program, personal branding support, opportunity to attend and speak at conferencesWork Environment. Self-organized, autonomous teams and flexible working hoursWant to join us? Then go ahead and apply!If you need guidance or have any questions about our hiring processes, please contact recruiter Maria Garcia.","['kubernetes', 'docker', 'aws', 'go', 'python']"
148667,"Sun, 15 Oct 2017 14:15:57 Z",2017-10-15T14:15:57Z,Project A,business-intelligence-database-developer-m-f-project-a?a=NRdj95mA2aI,"Business Intelligence/ Database Developer (m/f) at Project A (Berlin, Germany)",https://stackoverflow.com/jobs/148667/business-intelligence-database-developer-m-f-project-a?a=NRdj95mA2aI,"Your TasksImprovements of our software &amp; systems architecture to growing challenges and data amounts while considering performance, scaling, and data qualityDevelopment, design and implementation of a company-wide data pipelineIntegration of data from various systems into flexible and consistent representationsDevelopment, coding, updating and maintaining database/data warehouse processesManaging the process that all people and IT systems in the organisation have an easy access to the data using various sources and interfacesClose collaboration with the engineering, product, and BI teams in an agile software development process Your ProfileYou have a degree in computer science or a comparable qualificationYou have 3+ years of experience with building and maintaining relational databases, data warehouses, in ETL design and SQL, PythonYou have profound knowledge with schema design and dimensional data modellingYou know how to manage data from a variety of sources and tools (marketing platforms, web analytics tools, spreadsheets etc.You can analyse data to identify gaps and inconsistencies as well as to provide deliverablesYou have a genuine interest in data and algorithms and you are excited about solving difficult problemsYou strive for efficient and robust solutionsYou are strong with Linux operating system commands and utilitiesYou are familiar with AWS or similar cloud hosting providersYou showcase solid communication skills and are smart and eager to learnYou are not afraid to think outside the boxYou communicate fluently in English and preferably in German as wellOur BenefitsYou will join a highly professional and motivated teamYou will have the unique opportunity to witness the launch of a newly established company and you can contribute your own ideas to its developmentYou will benefit from the greatest possible creative freedom to develop your skills furtherYou will enjoy a state-of-the-art, top-equipped workplace right in the center of BerlinYou will benefit from a communicative, stimulating and inspiring environment","['python', 'sql', 'etl', 'linux']"
148482,"Thu, 12 Oct 2017 10:18:34 Z",2017-10-12T10:18:34Z,orderbird AG,salesforce-developer-m-f-orderbird-ag?a=NNmOuZMrsmQ,"Salesforce Developer (m/f) at orderbird AG (Berlin, Deutschland)",https://stackoverflow.com/jobs/148482/salesforce-developer-m-f-orderbird-ag?a=NNmOuZMrsmQ,"You will be able to implement a long term strategy, as you are responsible for a green field project. Challenging tasks and projects with a high level of responsibility and freedom to create are waiting for you!Your goals:you play a vital role in the implementation of Salesforce/ Zuora and migration of all sales and operational processes from our current CRM systemyou are responsible for the setup & development as well as the integration with other systems (e.g. our financial & inventory management system)you guide the technical vision of our team while enforcing coding standards and maintaining quality as we get our platform establishedyou provide guidance and best practices around Salesforce.com solutions to build a scalable instance What you bring to the team: +3 years of Salesforce experienceat least one object oriented programming language ( Java, C++, C#, Python, PHP, Ruby etc.)deep understanding of SFDC products including Salesforce1, Sales Cloud, Service Cloud, the App Exchangeproficiency in SFDC development environment including Force.com IDE, Migration Tools, SOSL, SOQL and Web Servicesability to mentor (junior) developersyou have excellent English skills / German is a plus We offer you:become part of an integrated, agile product development processplenty of scope for your input, a good deal of responsibility within clear, stable and reliable framework conditionsmodern equipment for your daily workdrinks for free and a chef who cooks freshly for us every dayFlexible working hours and home office opportunities once a weekbeautiful and modern office, centrally and easily accessible by public transportregular events and events, like our Company Breakfast every Wednesday: The breakfast serves as an ideal platform to introduce new employees, to provide department updates and to present news about our company.flat hierarchies, fast decision-making as well as a committed, friendly team – we know everyone says that, but its true!",['salesforce']
148477,"Thu, 12 Oct 2017 09:48:45 Z",2017-10-12T09:48:45Z,orderbird AG,senior-devops-engineer-m-f-orderbird-ag?a=NNgmRn5zBsc,"Senior Devops Engineer ( m/f) at orderbird AG (Berlin, Deutschland)",https://stackoverflow.com/jobs/148477/senior-devops-engineer-m-f-orderbird-ag?a=NNgmRn5zBsc,"You love solving complex inter-disciplinary backend challenges. You automate anything you might possibly have to do twice. You get things done and own what you build. You don't agree to the status quo. You're a craftsman and embrace failure as an essential part of success. You take people for who they are and celebrate diversity. Does this sound like you? Read on.Your goals: Dream, plan and build new parts of our infrastructure.Improve our resilience to inevitable failures.Extend our CI/CD pipelines to push code to production faster and safer.Improve our monitoring platforms and use this data as a source for further optimization of our backend.Work in an agile team of highly-skilled engineers to transform the hospitality industry.What you won't do:Boring and routine maintenance tasks. That's what robots are for.Sit in pointless meetings. Your time is better spent doing things you like.Have a complicated job title and report to someone you don't actually know. We have a flat hierarchy and want to keep it that way.What you bring to the team: You have passion for what you do and you're nice to hang out with.AWS experience.Experience in relational and NoSQL databases. PostgreSQL and MongoDB experience is a plus.Experience managing large-scale, fully-automated infrastructure-as-code landscapes (We use Terraform, Packer, Ansible and Jenkins).Professional experience in at least one object-oriented programming language (we use Python in our backend).Experience designing high-traffic, fault-tolerant systems at global scale.An analytical mindset and a get-it-done attitude.You speak English (bonus points for German).What we offer you:Cross-functional teamwork.You have the possibility to influence our way of working.Flexible working hours and home office opportunities once a week.Modern equipment for your daily work.Drinks for free and a chef who cooks freshly for us every day.Beautiful and modern office, centrally and easily accessible by public transport.Regular events and events, like our Company Breakfast every Wednesday: The breakfast serves as an ideal platform to introduce new employees, to provide department updates and to present news about our company","['amazon-web-services', 'python', 'jenkins', 'sysadmin']"
148474,"Thu, 12 Oct 2017 09:31:08 Z",2017-10-12T09:31:08Z,orderbird AG,senior-javascript-developer-m-f-berlin-orderbird-ag?a=NNcv4Nts5HO,"Senior Javascript Developer ( m/f)- Berlin at orderbird AG (Berlin, Deutschland)",https://stackoverflow.com/jobs/148474/senior-javascript-developer-m-f-berlin-orderbird-ag?a=NNcv4Nts5HO,"As a Senior Frontend Javascript Developer (f/m), you will work on highly modular but very user-friendly web interface where high quality code, with an emphasis on automated testing, is the main challenge. If you are a person that likes to work on a cross-functional team, are interested in automating processes and influencing our way of working then we look forward to receiving your application!Your goals:Build the best software for gastronomers.Taking the concept into code, tests and release it to the customers.Create a state-of-the-art architecture.Write sustainable and testable code that you are proud of.Share your knowledge and learn from your colleagues.Find the opportunity to develop your skills and strengths.What you bring to the team: You have experience with a large JS code base and frameworks/libraries like Angular, ReactJS.You are familiar with HTML, CSS, SASS, LESS etc.You have worked with D3js or similar libraries.You are used to TDD, CI and have a big passion for clean code.You have an eye for UX/UI and aesthetics.Good understanding of Machine to Machine communication is a plus.Be open and willing to learn from mistakes.You are independent, structured and responsible.English language is a must.Experience with ES6 is a plus.We offer you: Cross-functional team composed of UI/UX designers, developers and QA, which allows to share knowledge and responsibility of the features.Space to explore your creativity, many opportunities and responsibilities in a clear, stable and reliable framework.Flexible working hours and home office opportunities once a week.You have the possibility to influence our way of working.Modern equipment for your daily work.Drinks for free and a chef who cooks freshly for us every day.Beautiful and modern office, centrally and easily accessible by public transport.Regular events and events, like our Company Breakfast every Wednesday: The breakfast serves as an ideal platform to introduce new employees, to provide department updates and to present news about our company","['javascript', 'angularjs', 'reactjs', 'html', 'css']"
148467,"Thu, 12 Oct 2017 09:03:57 Z",2017-10-12T09:03:57Z,orderbird AG,senior-ios-developer-orderbird-ag?a=NN3tA7HPTCU,"Senior iOS Developer at orderbird AG (Berlin, Deutschland)",https://stackoverflow.com/jobs/148467/senior-ios-developer-orderbird-ag?a=NN3tA7HPTCU,"We are looking for a Senior IOS Developer (f/m) who will help us build scalable, sustainable and testable software that will revolutionize the catering industry. If you are a person that likes to work on a cross-functional team, are interested in automating processes and influencing our way of working then we look forward to receiving your application!Your goals:Build the best software for gastronomers.Taking the concept into code, tests and release it to the customers.Write sustainable and testable code that you are proud of.Share your knowledge and learn from your colleagues.Find the opportunity to develop your skills and strengths.What you bring to the team: Advanced knowledge of Swift and the ecosystem.You are confident of writing concurrent applications.Deep understanding of memory management in iOS.Profound knowledge of OO programming.Good understanding of Machine to Machine communication.Open-mindedness regarding other platforms (e.g. Android, Backend)Be open and willing to learn from mistakes.English language is a must.What we offer you:Cross-functional team composed of UI/UX designers, developers and QA, which allows to share knowledge and responsibility of the features.Space to explore your creativity, many opportunities and responsibilities in a clear, stable and reliable framework.Modern equipment for your daily workDrinks for free and a chef who cooks freshly for us every dayBeautiful and modern office, centrally and easily accessible by public transportFlexible working hours and home office opportunities once a weekRegular events and events, like our Company Breakfast every Wednesday: The breakfast serves as an ideal platform to introduce new employees, to provide department updates and to present news about our company.Flat hierarchies, fast decision-making as well as a committed, friendly team – we know everyone says that, but its true!","['swift', 'ios']"
148125,"Mon, 09 Oct 2017 14:54:19 Z",2017-10-09T14:54:19Z,orderbird AG,frontend-developer-m-f-orderbird-ag?a=NFWAgDC1wkM,"Frontend Developer (m/f) at orderbird AG (Berlin, Deutschland)",https://stackoverflow.com/jobs/148125/frontend-developer-m-f-orderbird-ag?a=NFWAgDC1wkM,"You are enthusiastic about making orderbirds web-presence awesome? You’d like users of orderbird.com to be impressed by the quality of their experience and to think “I hope the product is at least as cool as their website”?Then we are waiting for your application! Your goals:Suggest and develop new features on the company website using JS, HTML, Sass and sometimes a bit of PHPChallenge our design team with their ideas, and find ways to make their dreams a reality in our technical landscape. You’ll be responsible for integrating new layouts they come up with, so it better be feasible!Actively monitor how well our websites perform, suggest and implement improvementsSupport the teams with their daily website-related needsPlan the continuous improvement of the website on many topics: performance, SEO, usability, organization, new features...What you wont do: Server admin: we have a great DevOps team and they rock at maintaining our server environmentGraphical design. You might need to open Sketch to export assets, but that’s itHave a complicated job title and report to someone you don't actually know. We have a flat hierarchy and want to keep it that wayWhat you bring to the team:You have experience with a large JS code base and frameworks like Angular2, ReactJS or Ember.JS.You already had a professional experience with a PHP-based CMSYou easily collaborate with non-techies (designers, SEO/SEA marketers,...) to get things done.Your work is clean documented, and covered by unit testsYou are capable of working in an english environment (bonus points for German)We offer you:Cross-functional team composed of designers, developers, SEO/SEA marketers etc.You have the possibility to influence our way of workingModern equipment for your daily workDrinks for free and a chef who cooks freshly for us every dayBeautiful and modern office, centrally and easily accessible by public transportRegular events and events, like our Company Breakfast every Wednesday: The breakfast serves as an ideal platform to introduce new employees, to provide department updates and to present news about our companyIf you have any questions, don't hesitate to contact me, Irene ! +49 15222811618 ","['javascript', 'angularjs', 'reactjs', 'jscodeshift', 'php']"
146436,"Thu, 05 Oct 2017 15:07:22 Z",2017-10-05T15:07:22Z,Glispa Global Group,senior-java-backend-developer-glispa-global-group?a=N6PcberOe6Q,"(Senior) Java Backend Developer at Glispa Global Group (Berlin, Germany)",https://stackoverflow.com/jobs/146436/senior-java-backend-developer-glispa-global-group?a=N6PcberOe6Q,"Ready for your next challenge? Join us as a (Senior) Java Backend Developer in our Berlin office.Join Glispa’s Tech TeamAs part of Glispa Tech Team, you will work in a fast paced environment creating innovative ad tech solutions as tracking, ad serving optimization or user profiling. We promote collaborative work, self-development, and knowledge sharing within an agile tech department.You’re the right person for the role if you can:Build highly available, resilient and high loaded services handling Terabytes of data from architecture design to operations in productionImprove current services architecture and qualityUnderstand and analyze Glispa products from both development and business perspective and propose innovative solutions to problemsActively contribute to continuous improvement of teams development processes and tools.Be an expert programming in Java 8Be positive, collaborative and able to adapt to priority changesGlispa is the right company for you if you’re looking for:An opportunity to contribute to the development of innovative ad tech solutions from ad serving to data platformA collaborative development team with whom you will have the chance to offer your insights, expertise, experience and to impart your knowledgeBe part of a successful company in the ad tech scene, powered by its own tech solutionsA strong social and collaborative vibe where your input is not just respected, its expectedAn organization that has and always will be an equal opportunities employer; we take particular pride in our diversitySkills & RequirementsThe technology you will be using:Java 8, Vert.x, Maven, MongoDB, Hadoop, Kafka, Flink, Druid, Aerospike, Async IO, AWS S3, AWS EC2, GCE, Docker, DC/OS, Git, Grafana","['mongodb', 'java-8', 'apache-kafka', 'hadoop', 'vert.x']"
147730,"Wed, 04 Oct 2017 12:41:49 Z",2017-10-04T12:41:49Z,FRAFOS GmbH,software-developer-c-c-plus-plus-m-f-frafos-gmbh?a=NxJmMkZp69O,"Software Developer C/C++ (m/f) at FRAFOS GmbH (Berlin, Germany)",https://stackoverflow.com/jobs/147730/software-developer-c-c-plus-plus-m-f-frafos-gmbh?a=NxJmMkZp69O,"As a member of our development team you will be responsible for:• Writing high-quality, maintainable code powering the engine behind the our Session Border Controller, WebRTC gateway and monitoring solutions• Building the long-term “right solution” rather than the short-term “easy one”• Working closely with a team of passionate engineers not only to contribute, but also to challenge, making everyone the best they can be.","['linux', 'multithreading', 'c++', 'voip', 'webrtc']"
147700,"Wed, 04 Oct 2017 08:46:19 Z",2017-10-04T08:46:19Z,Cloudreach,cloud-systems-developer-m-f-cloudreach?a=Nx6GWAQbYFW,"Cloud Systems Developer m/f at Cloudreach (Berlin, Germany)",https://stackoverflow.com/jobs/147700/cloud-systems-developer-m-f-cloudreach?a=Nx6GWAQbYFW,"Big dreams often start small. From an idea in a London pub, we have grown into a global cloud enabler which operates across 7 countries and speak 30 languages.Our mission at Cloudreach is to ""enable innovation"". We do this by helping enterprise customers adopt and harness the power of cloud computing. We believe that the growth of a great business can only be fuelled by great people, so join us in our partnership with AWS, Microsoft and Google and help us build one of the most disruptive companies in the cloud industry. It's not your average job, because Cloudreach is not your average company.What does the Cloud Enablement team do ?The Cloud Enablement team is responsible for implementing innovative solutions for major clients who are moving to cloud platforms, built principally within AWS and Microsoft Azure.How will you spend your days ?Adventures in developing cloud-native distributed systems, container orchestration platforms, microservice and serverless architectures, and immutable infrastructure delivery mainly in AWS or Azure.Orchestration and automation of build and deployment processes, continuous integration and application configuration management.Using automation and configuration management tooling (Puppet, Chef, Ansible) to ensure compliance and ongoing operation of large estates.Migrations of legacy workloads to transform and shape them into dynamic, resilient and scalable platforms -- helping clients to make the most of the cloud.Working with reputable clients and stakeholders to identify requirements and take these from design through to build and beyond.What kind of career progression can you expect ?You can grow into a Systems Developer Lead, a Cloud Architect or a Cloud Consultant.There are opportunities for relocation in our other cloudy hubs.How to stand out ?Passion and enthusiasm for technology and its adoption.A degree in Computer Science, Engineering or a similar STEM subject.Software development experience and/or automation in Python, Ruby, or Go -- but talk to us if you love to hack in any language.Experience with cloud ecosystems, from requirements analysis all the way to operations in AWS or Azure.You automate everything where sensible. If you had 10 servers, you wouldn't update each one manually, right?Systems administration skills -- you'll probably prefer a command line to a GUI.Fluent in German and very good English level.What are our cloudy perks?MacBook Pro and new smartphone (you will have to choose between Galaxy or iPhone - make the right choice !)Unique 'cloudy' culture: our people are diverse, passionate and easy to work with.Enjoy our uncapped holiday policy and your birthday off.Cloudy University: our continuous learning platform that will provide training and career development opportunities.Monthly meal vouchers which you can use at local restaurants and supermarkets. Enjoy, it's on us!Private medical and dental care package in addition to the German statutory health care.We kick-off every new financial year by getting together in a cool destination in Europe.","['python', 'amazon-web-services', 'azure', 'ruby', 'go', 'sysadmin']"
147695,"Wed, 04 Oct 2017 08:16:34 Z",2017-10-04T08:16:34Z,Kialo,full-stack-web-developer-kialo?a=Nx0fiY9k7Li,"Full Stack Web Developer at Kialo (Berlin, Deutschland)",https://stackoverflow.com/jobs/147695/full-stack-web-developer-kialo?a=Nx0fiY9k7Li,"Sick of the Internet Shouting Factory? Endless circular commenting threads? Trolls derailing conversations with ad hominems?So are we.Welcome to Kialo, the purpose-built tool for critical thinking, thoughtful discussion, and collaborative decision-making.After an overwhelming response to our initial launch, we are now looking to massively extend our team of highly skilled software engineers to take on the challenges of building and improving a highly scalable web app.You are thinking on your feet, always coming up with new ideas for applying technology to solve problems? You are designing and living in code? And above all that, you know how to play in a team, because only in a collaborative environment the best ideas can become a reality? In that case we invite you to show off your wizardry of JS, your command of the Python, your dark arts of Unix and to unit test the hell out of it.What we expect from you:You know either JavaScript or Python 3 by heart. Or both, all the better. Even know React and Tornado? Visit us! Pretty please with TypeScript on top!You have a strong opinion about Java, in whatever direction. We don’t use it, btw.Ain’t no SQL. But we’re fine with Postgres, if you insist. Anyway, you know how to store the data. And find it. And read it. You got the idea.You know how to work with and in the cloud.You never stop to learn. We always try out new things, so you better keep up! And we’d love to see even more ideas for even newer things from you.You will plan, design, code, debug, review, test, teach and be taught in a team. Software engineering is a group activity and you can and want to play the game how it’s meant to be played.You are passionate about software. Our team is highly skilled, and we expect no less from you. You love and breathe the code.You know what an argument is. You know how to discuss in a friendly and thoughtful way. You are not afraid to speak out your opinion. That’s what we do.What you can and should expect from us:We have a tech-stack that is fun to work with. And it’s not carved in stone. If you want to work with something else, just build a prototype and convince us.We use the tools that make us efficient. Slack, Jira, Hangouts, GitHub, IntelliJ, Jenkins to name a few. You know about better ones? Please tell us about it.We have an agile process that is tailored to what a developer needs. We do Scrum - automated tests and code reviews included.We give you all the chances to grow and step up your game.We will move to a really, really nice office in the heart of Berlin in April 2018, designed for software development right from the start. With a race track. And without noisy open floor plans. How the heck should anyone think in something like that?We offer hardware of your choosing: Lenovo, MacBook, Razer, Raspberry, you name it. And we pack a pair of funky noise cancelling headphones on top.Drinks, coffee, ice cream, sweets, fruit and at least one lunch a week for free. Ok, working with us may be a minor hazard to your healthy diet.We are the unique opportunity to build and influence a radically new, world-changing thing right at the core. We will always listen to your ideas. Promise.","['javascript', 'python', 'reactjs', 'typescript', 'mongodb']"
147622,"Tue, 03 Oct 2017 13:40:54 Z",2017-10-03T13:40:54Z,idealo internet GmbH,senior-full-stack-web-developer-shopping-m-f-idealo-internet-gmbh?a=Nvu8zER2FdS,"Senior Full Stack Web Developer - Shopping (m/f) at idealo internet GmbH (Berlin, Deutschland)",https://stackoverflow.com/jobs/147622/senior-full-stack-web-developer-shopping-m-f-idealo-internet-gmbh?a=Nvu8zER2FdS,"You enhance our frontend modular and modernise the frontend architecture in collaboration with the teamWith your diverse knowledge, you expedite the modernization and modularization of our frontend architectureYou give estimation to our UX experts on the scope of new conceptsYou implement A/B tests and analyse the results along with your team","['amazon-web-services', 'spring-mvc', 'java']"
147619,"Tue, 03 Oct 2017 13:34:55 Z",2017-10-03T13:34:55Z,idealo internet GmbH,senior-software-developer-java-shopping-idealo-internet-gmbh?a=NvqgN5eV9tu,"Senior Software Developer (Java) - Shopping at idealo internet GmbH (Berlin, Deutschland)",https://stackoverflow.com/jobs/147619/senior-software-developer-java-shopping-idealo-internet-gmbh?a=NvqgN5eV9tu,"You will develop new services for price comparison, checkout and payment at idealo in collaboration with the teamYou are working on a frontend that meets the highest non functional requirements in relation to scalability, resilience and performanceYou experiment with new technologies to find the best solutions for our future customers.","['amazon-web-services', 'spring-mvc', 'java']"
147360,"Thu, 28 Sep 2017 13:25:53 Z",2017-09-28T13:25:53Z,Zenjob,working-student-internship-or-thesis-in-berlin-zenjob?a=Nq2nu9P7Wy4,"Working Student, Internship or Thesis in Berlin - Spring, Groovy at Zenjob (Berlin, Germany)",https://stackoverflow.com/jobs/147360/working-student-internship-or-thesis-in-berlin-zenjob?a=Nq2nu9P7Wy4,"For this position we are looking for someone who is passionate about backend development with Java/Groovy based on the Grails Framework. You will work on complex problems with cutting-edge technologies, in a tech-driven company.If you join us, you’ll:learn to develop scalable, restful applications for our B2B and B2C applearn to handle complex data and integrate with external business serviceshave the option to write your thesis at Zenjobhave the option to get a full-time contract when you graduateget a competitive salary","['java', 'groovy', 'grails', 'spring']"
146845,"Thu, 28 Sep 2017 07:49:48 Z",2017-09-28T07:49:48Z,Business Keeper AG,software-architect-m-f-java-and-web-technologies-business-keeper-ag?a=NfksESBF2rC,"Software Architect (m/f) Java and Web-Technologies at Business Keeper AG (Berlin, Deutschland)",https://stackoverflow.com/jobs/146845/software-architect-m-f-java-and-web-technologies-business-keeper-ag?a=NfksESBF2rC,"Job with meaning!Do you care WHAT you do and WHO you work for?Become a part of us.Business Keeper AG is the IT-company with a social claim. Our tools are helping to fight corporate crime such as corruption and money laundering. We stand for ethical and sustainable management. At present we are extending our applications.Become part of an innovative, sustainably growing company located in the heart of Berlin. We are offering an independent working environment, diverse projects, fast decision-making processes, flexible working hours and interesting benefits.Support our international team, where code quality, code reviews and test coverage are of consistently high importance.Our Benefitsregular team meetingspersonalised training measuresflexible working hoursbenefit packages including gym membership discount, a company pension plan or restaurant voucherswe promote team spirit with regular company-internal eventsBusiness Keeper AG is located in the centre of Berlin – right across from Berlin's most famous shopping centre, KADEWE. This means our employees can get to work quickly and conveniently.ResponsibilitiesArchitecture, design and development of the Java-based web applicationPerformance-analyses and tuningSupport of the further product developmentDefinition of development processes (Tools, processes, methods)Close cooperation with IT and product managementSkills & RequirementsUniversity degree in IT or related technical field is a plusKnowledge of software-architecture and –technologiesSeveral years of work experience is considered a plusGood knowledge of Backend-development (e.g. Java, Tomcat, Hibernate, Spring, JPA)Knowledge of current Frontend-technologies (e.g. JavaScript, jQuery, React)","['java', 'tomcat', 'hibernate', 'jquery', 'javascript']"
